reservation_id,customer_id,nombre_cliente,email,pais,restaurant_id,date_id,channel_id,guests,total_spent,status
R1133,C1593,Anthony Duncan,omartinez@marks.com,Bhutan,REST003,D20250825,CH1,3,0.0,Cancelada
R0029,C1698,Rhonda Montgomery,erickelley@hendricks-wallace.com,Zimbabwe,REST002,D20250826,CH3,1,299.37,Confirmada
R0442,C1254,Virginia Davis,ellismichael@hotmail.com,Uruguay,REST001,D20250825,CH1,1,0.0,No Show
R2356,C1993,Ann Simpson,lgardner@lang.com,Portugal,REST003,D20250822,CH3,5,1272.83,Confirmada
R2799,C1511,Sandra Soto,lisa23@jones.net,Mozambique,REST002,D20250813,CH2,1,0.0,No Show
R0494,C1957,Diana Hurley,wolfelisa@casey-reed.info,Paraguay,REST004,D20250824,CH2,2,332.57,Confirmada
R1259,C1476,Christopher Stephenson,wbentley@yahoo.com,Honduras,REST003,D20250827,CH2,5,1335.42,Confirmada
R1302,C1550,Sarah Tucker,andrew86@gmail.com,Heard Island and McDonald Islands,REST004,D20250816,CH2,4,467.14,Confirmada
R2366,C1205,Sarah Peterson,christopher48@hall.com,United Arab Emirates,REST003,D20250812,CH2,5,1209.21,Confirmada
R1383,C1228,Judy Arias,gsantos@woods.com,Mauritius,REST003,D20250821,CH2,2,0.0,No Show
R1305,C1620,Katelyn Reed,angelarichardson@goodman.com,Andorra,REST003,D20250819,CH3,3,477.92,Confirmada
R0237,C1429,Craig Jones,oconnordiamond@sampson.biz,Iraq,REST004,D20250811,CH3,3,434.56,Confirmada
R0552,C1491,Kristina Ramos,gilbertwendy@yahoo.com,Korea,REST001,D20250815,CH3,5,648.6,Confirmada
R0521,C1928,Lori Wood,patricia63@gmail.com,Saint Kitts and Nevis,REST003,D20250819,CH1,1,158.27,Confirmada
R2447,C1630,Richard Brooks,cookamy@barker.com,Congo,REST001,D20250827,CH2,4,1198.1,Confirmada
R1233,C1762,Tina Williams,andrewschloe@gmail.com,United States Minor Outlying Islands,REST002,D20250817,CH3,2,523.59,Confirmada
R1139,C1428,Chelsey Taylor,zmccarty@lutz.biz,Guam,REST003,D20250819,CH3,2,100.17,Confirmada
R0721,C1660,David Montoya,joshua53@gmail.com,British Indian Ocean Territory (Chagos Archipelago),REST001,D20250825,CH2,2,57.06,Confirmada
R0736,C1249,Shawn Chavez,anthony16@hernandez-park.com,Wallis and Futuna,REST003,D20250819,CH3,5,802.13,Confirmada
R2654,C1600,Brenda Butler,alexandermorales@newton.biz,Oman,REST001,D20250826,CH2,1,219.43,Confirmada
R1751,C1826,Valerie Lambert,tanyamcdaniel@morgan.org,Netherlands,REST001,D20250814,CH1,3,784.17,Confirmada
R0059,C1991,Jennifer Hurley,johnsonjohn@brewer.com,Samoa,REST004,D20250824,CH1,4,0.0,Cancelada
R0632,C1889,Timothy Joseph,davidchang@esparza-warren.com,Palau,REST003,D20250822,CH1,5,0.0,Cancelada
R1182,C1686,Pamela Brown,kelly57@walker-berg.com,Tunisia,REST002,D20250812,CH1,2,181.79,Confirmada
R2204,C1673,Erica Ford,xirwin@yahoo.com,Chad,REST002,D20250822,CH1,4,0.0,Cancelada
R0593,C1389,Linda Warner,ryannichols@maddox.info,Lebanon,REST001,D20250817,CH3,5,1105.84,Confirmada
R1304,C1229,Lance Sexton,shawnharris@nichols.com,Fiji,REST004,D20250824,CH3,5,729.73,Confirmada
R1388,C1850,Preston Flowers,jessica23@yahoo.com,Guam,REST004,D20250817,CH2,5,941.34,Confirmada
R2616,C1311,William Wilson,hallen@yahoo.com,British Indian Ocean Territory (Chagos Archipelago),REST003,D20250815,CH3,2,329.41,Confirmada
R2631,C1705,Nicholas Pena,cassandra50@diaz-anderson.biz,Maldives,REST001,D20250815,CH2,1,0.0,Cancelada
R1846,C1212,Brenda Gallegos,daniel18@lyons-butler.com,Kenya,REST004,D20250814,CH3,3,344.87,Confirmada
R0940,C1553,Amber Sherman,brownvalerie@gmail.com,Denmark,REST004,D20250811,CH2,5,0.0,Cancelada
R2789,C1570,Zachary Brown,steven90@hotmail.com,Taiwan,REST003,D20250816,CH3,4,782.6,Confirmada
R1250,C1456,Kevin Pearson,kimberly56@hotmail.com,Cote d'Ivoire,REST003,D20250818,CH3,2,290.6,Confirmada
R0905,C1541,Michael Henderson,rbrooks@taylor-sanders.org,Brunei Darussalam,REST003,D20250826,CH2,1,199.64,Confirmada
R2544,C1014,Karina Walker,fisherdiana@erickson-riley.info,Nauru,REST004,D20250821,CH1,1,0.0,Cancelada
R1280,C1988,Shannon Sparks,michaellawson@hotmail.com,Kenya,REST004,D20250822,CH1,4,181.78,Confirmada
R2403,C1183,Dawn Atkins,rowetonya@mathis-lucas.org,Equatorial Guinea,REST002,D20250812,CH3,1,48.08,Confirmada
R2960,C1374,Zachary Trujillo,kennethmiller@smith.org,Spain,REST001,D20250815,CH1,2,238.85,Confirmada
R2127,C1531,Anthony Medina,joseph21@roberts.org,Botswana,REST004,D20250818,CH2,2,268.48,Confirmada
R2388,C1528,Robert Johnson,goodmanrodney@taylor.com,Malta,REST003,D20250818,CH1,1,24.17,Confirmada
R2043,C1148,Patrick Reeves,asoto@cantrell-montoya.info,Albania,REST004,D20250817,CH3,5,1233.08,Confirmada
R1143,C1642,Molly Campbell,rebeccalevine@bradley.info,Sweden,REST002,D20250818,CH1,3,288.24,Confirmada
R2382,C1586,Ellen Brock,vdennis@lewis.com,Gibraltar,REST002,D20250815,CH2,3,0.0,Cancelada
R0707,C1326,Nathan Marshall,lisasparks@gmail.com,Congo,REST001,D20250812,CH3,4,1018.82,Confirmada
R2642,C1974,Karl Adams,taylorrobert@hotmail.com,French Polynesia,REST002,D20250822,CH3,1,77.09,Confirmada
R1023,C1862,Juan Hernandez,dharmon@king.com,Honduras,REST001,D20250827,CH3,3,861.83,Confirmada
R0746,C1004,Samantha Rodriguez,jpeters@hotmail.com,Tajikistan,REST004,D20250822,CH3,3,0.0,Cancelada
R1547,C1025,Calvin Lopez,jennifer54@gmail.com,Grenada,REST004,D20250820,CH2,4,545.91,Confirmada
R2358,C1194,Dawn Shaw,krystalschmidt@yahoo.com,Cote d'Ivoire,REST003,D20250817,CH1,1,0.0,Cancelada
R2047,C1739,Christopher Johnson,wayne06@roberts.com,Palau,REST004,D20250813,CH1,5,513.36,Confirmada
R0514,C1846,Sarah Obrien,tcobb@hotmail.com,Equatorial Guinea,REST002,D20250813,CH2,4,419.58,Confirmada
R0082,C1185,Joseph Flowers,anthonylewis@yahoo.com,Bulgaria,REST001,D20250816,CH3,1,280.66,Confirmada
R2662,C1041,Raymond Bailey,clarkanthony@hotmail.com,Australia,REST002,D20250816,CH1,1,130.23,Confirmada
R1309,C1470,James Thomas,wendy62@yahoo.com,Anguilla,REST004,D20250813,CH1,3,687.02,Confirmada
R2496,C1017,Mr. Lance Lowe,patricia51@gmail.com,Brunei Darussalam,REST003,D20250812,CH2,1,0.0,Cancelada
R0915,C1208,Brittany Freeman,jonathansteele@yahoo.com,Iceland,REST002,D20250812,CH3,4,424.82,Confirmada
R1405,C1980,Pamela Carr,hchavez@cole.com,Bahamas,REST001,D20250811,CH1,4,347.97,Confirmada
R1648,C1076,Kathleen Romero,larakaitlyn@shaw.org,Lithuania,REST001,D20250821,CH2,4,867.47,Confirmada
R2761,C1534,Kevin Becker,wpoole@wallace-armstrong.org,Ecuador,REST002,D20250814,CH3,4,294.7,Confirmada
R1109,C1270,Kyle Boyer,tyler30@gmail.com,Bangladesh,REST002,D20250819,CH2,2,346.03,Confirmada
R0151,C1634,Stephen Stafford,kim08@yahoo.com,Malaysia,REST002,D20250819,CH2,2,0.0,Cancelada
R2727,C1127,Jennifer Callahan,gregory53@dean.biz,Equatorial Guinea,REST001,D20250822,CH1,5,1365.46,Confirmada
R0775,C1174,Brian Jimenez,coreyhenry@hotmail.com,Syrian Arab Republic,REST003,D20250814,CH1,1,194.37,Confirmada
R0330,C1461,Mary Abbott,amanda38@hotmail.com,Haiti,REST002,D20250815,CH1,3,507.28,Confirmada
R0007,C1600,Brenda Butler,alexandermorales@newton.biz,Oman,REST003,D20250823,CH3,5,118.57,Confirmada
R0944,C1491,Kristina Ramos,gilbertwendy@yahoo.com,Korea,REST001,D20250817,CH3,1,260.7,Confirmada
R0823,C1708,Jesse Hardy,iyoung@morgan-young.com,Ireland,REST004,D20250821,CH1,3,680.34,Confirmada
R0735,C1183,Dawn Atkins,rowetonya@mathis-lucas.org,Equatorial Guinea,REST002,D20250821,CH2,4,348.79,Confirmada
R0910,C1020,Adriana Turner,renee25@hotmail.com,Bulgaria,REST003,D20250816,CH2,5,1433.34,Confirmada
R0469,C1573,Tina Gonzales,tclark@walker.com,Svalbard & Jan Mayen Islands,REST001,D20250826,CH3,5,1374.19,Confirmada
R0182,C1852,Kelly Sanchez,wwalter@hotmail.com,Morocco,REST002,D20250819,CH3,5,1380.02,Confirmada
R0165,C1661,Nicole Jones,roblesthomas@hotmail.com,Eritrea,REST001,D20250827,CH1,1,0.0,Cancelada
R1524,C1475,Vincent Pineda,joshuamurphy@yahoo.com,Iceland,REST004,D20250815,CH1,4,223.57,Confirmada
R0452,C1866,Matthew Freeman,juan32@powell.com,Marshall Islands,REST003,D20250817,CH2,1,152.43,Confirmada
R0491,C1266,Jared Bartlett,brittany06@gmail.com,Zimbabwe,REST002,D20250822,CH3,3,0.0,No Show
R2005,C1111,Tony Bradford,cherylcaldwell@perez.com,Dominican Republic,REST003,D20250814,CH3,3,774.93,Confirmada
R1144,C1140,Jack Summers DVM,deborah72@butler-neal.com,Panama,REST002,D20250816,CH2,3,409.58,Confirmada
R1312,C1320,Colin Oconnor,jeffreycampbell@yahoo.com,Rwanda,REST004,D20250826,CH1,2,186.18,Confirmada
R2243,C1445,Mary Hanna,williammoreno@smith.net,American Samoa,REST003,D20250813,CH2,1,131.62,Confirmada
R1112,C1215,Priscilla Stout,jwhite@ortiz-mack.net,Nicaragua,REST001,D20250822,CH1,1,186.98,Confirmada
R2855,C1980,Pamela Carr,hchavez@cole.com,Bahamas,REST003,D20250814,CH3,5,0.0,No Show
R1978,C1763,Jamie Oneal,fullercindy@yahoo.com,Monaco,REST002,D20250827,CH2,3,276.85,Confirmada
R1442,C1457,Andrew Poole,janice19@ritter.info,Grenada,REST003,D20250825,CH1,3,355.94,Confirmada
R1890,C1817,Ashley Morse,larsenedward@scott-taylor.info,Chad,REST003,D20250813,CH1,1,0.0,Cancelada
R1007,C1111,Tony Bradford,cherylcaldwell@perez.com,Dominican Republic,REST001,D20250814,CH2,5,340.68,Confirmada
R1628,C1524,Caitlyn Adkins,njohnson@fernandez-macias.com,Fiji,REST003,D20250821,CH3,5,125.14,Confirmada
R1633,C1665,Richard Herrera,timothyjohnson@gmail.com,Cook Islands,REST003,D20250822,CH3,3,888.18,Confirmada
R1075,C1276,John Hunter,gturner@lara.com,United Kingdom,REST003,D20250815,CH1,2,325.12,Confirmada
R0579,C1410,Tracy Welch,jamie66@quinn-willis.biz,Bahamas,REST002,D20250823,CH2,5,0.0,Cancelada
R2728,C1362,Megan Silva,aknight@gmail.com,Cook Islands,REST002,D20250822,CH3,5,1335.1,Confirmada
R2346,C1480,Elizabeth Barr,amy78@wood.com,Ethiopia,REST003,D20250816,CH2,2,112.2,Confirmada
R2264,C1817,Ashley Morse,larsenedward@scott-taylor.info,Chad,REST002,D20250810,CH3,5,1225.63,Confirmada
R2303,C1322,Nicholas Maldonado,johnsondaniel@hotmail.com,Qatar,REST004,D20250819,CH2,2,0.0,Cancelada
R0328,C1142,Teresa Smith MD,sandersscott@hotmail.com,Haiti,REST002,D20250814,CH3,3,0.0,Cancelada
R1791,C1477,Thomas Scott,davidmcgee@cole.biz,Azerbaijan,REST003,D20250826,CH3,4,525.46,Confirmada
R0443,C1778,Laura Sanchez,marquezlance@yahoo.com,Croatia,REST001,D20250823,CH2,1,140.17,Confirmada
R1859,C1376,Michael Sullivan,paul03@yahoo.com,Moldova,REST003,D20250813,CH1,2,124.51,Confirmada
R2171,C1511,Sandra Soto,lisa23@jones.net,Mozambique,REST004,D20250818,CH3,3,0.0,Cancelada
R2833,C1872,Emily Reynolds,hprice@bailey.net,Spain,REST001,D20250822,CH1,5,979.59,Confirmada
R0833,C1565,Rebekah Harris,samanthahernandez@gmail.com,Uzbekistan,REST001,D20250813,CH1,1,0.0,Cancelada
R2375,C1091,Samantha Carter DVM,clairegoodwin@yahoo.com,Norfolk Island,REST003,D20250810,CH1,2,492.23,Confirmada
R2104,C1975,Priscilla Crosby,millerdiamond@roberts-cabrera.com,Oman,REST003,D20250817,CH3,2,0.0,Cancelada
R1415,C1613,Daniel Gray,tacevedo@gardner.com,Tonga,REST002,D20250823,CH3,2,0.0,Cancelada
R1202,C1108,Joshua Adams,christopherjohnson@hotmail.com,Guyana,REST004,D20250827,CH1,4,299.5,Confirmada
R2315,C1603,Sara Martinez,uwilliams@hotmail.com,Gambia,REST003,D20250821,CH2,5,1100.8,Confirmada
R1500,C1834,William Carter,larry57@yahoo.com,Jersey,REST004,D20250816,CH2,3,0.0,Cancelada
R2878,C1441,Amy Stuart,joshuahunt@phillips.com,Lesotho,REST002,D20250811,CH3,4,676.1,Confirmada
R0087,C1251,Bethany Barrera,micheleoliver@hotmail.com,Uganda,REST002,D20250821,CH1,1,118.06,Confirmada
R1404,C1509,William Morris,davidsnyder@brown-small.biz,Guinea-Bissau,REST004,D20250822,CH1,3,808.61,Confirmada
R2927,C1395,Matthew Boyd MD,daniel74@edwards.com,British Virgin Islands,REST003,D20250810,CH1,4,96.01,Confirmada
R1482,C1257,Ashley Townsend,rkelley@reynolds.com,Solomon Islands,REST004,D20250823,CH2,5,368.62,Confirmada
R0778,C1098,Christine Wright,zoebarry@benson.net,Central African Republic,REST001,D20250820,CH2,3,196.94,Confirmada
R0800,C1330,Laura Rollins,tuckercassandra@hotmail.com,Puerto Rico,REST004,D20250822,CH3,2,92.23,Confirmada
R1667,C1014,Karina Walker,fisherdiana@erickson-riley.info,Nauru,REST001,D20250813,CH2,5,1398.91,Confirmada
R0055,C1775,Kevin Lewis,tannerbruce@molina.biz,Niger,REST004,D20250823,CH2,1,74.4,Confirmada
R2363,C1341,Terry Garcia,nicoleryan@hood.com,Indonesia,REST003,D20250812,CH2,4,501.95,Confirmada
R1288,C1465,Stephanie Waters,elizabethjohnson@garrett.biz,Sudan,REST001,D20250818,CH1,5,111.89,Confirmada
R1668,C1488,Michael Hernandez,nicolasbaker@gmail.com,Botswana,REST001,D20250823,CH3,4,935.72,Confirmada
R2587,C1901,Christina Medina,pspence@hines-johnson.org,Eritrea,REST002,D20250824,CH2,2,336.92,Confirmada
R2155,C1929,Bonnie Ramos,justinalvarado@joseph-york.com,Canada,REST003,D20250813,CH1,3,402.5,Confirmada
R1702,C1186,Kelly Woods,brandy96@brewer.com,Georgia,REST002,D20250817,CH1,2,270.77,Confirmada
R1246,C1384,Heather Jones,zbrown@thompson.com,Wallis and Futuna,REST003,D20250813,CH1,2,110.4,Confirmada
R0114,C1773,Daniel Carr,michelle80@hotmail.com,Guam,REST002,D20250811,CH1,4,131.36,Confirmada
R2807,C1114,Larry Montoya,jknight@gmail.com,Pakistan,REST004,D20250816,CH3,2,540.2,Confirmada
R0988,C1937,Arthur Singleton,daviseric@hotmail.com,Lebanon,REST002,D20250822,CH3,3,108.14,Confirmada
R0502,C1162,Sophia Meyer,burtonpeter@hotmail.com,Saint Lucia,REST004,D20250827,CH2,1,0.0,Cancelada
R2892,C1636,Michelle Walker,joseph38@woods.com,Finland,REST003,D20250822,CH2,4,537.7,Confirmada
R1010,C1203,Marie Richards,nicholasrose@gmail.com,Isle of Man,REST002,D20250825,CH2,5,1291.33,Confirmada
R1199,C1100,Lynn Smith,mary60@garcia.net,Ukraine,REST003,D20250815,CH2,1,0.0,Cancelada
R1395,C1203,Marie Richards,nicholasrose@gmail.com,Isle of Man,REST003,D20250823,CH2,1,0.0,No Show
R0590,C1418,Barbara Pacheco,ejohnson@yahoo.com,Sweden,REST002,D20250817,CH1,3,0.0,Cancelada
R0769,C1423,Latoya Collins,vvalencia@sharp-harrington.com,Marshall Islands,REST004,D20250818,CH1,2,0.0,Cancelada
R0018,C1942,Timothy Terrell,odixon@hotmail.com,Falkland Islands (Malvinas),REST003,D20250823,CH2,3,381.66,Confirmada
R1043,C1672,Corey Gomez,tonya31@hunter.com,Pakistan,REST002,D20250822,CH3,3,0.0,Cancelada
R1448,C1596,Tyler Richardson,bdavis@roberts.com,Isle of Man,REST004,D20250818,CH3,5,1124.35,Confirmada
R2464,C1329,Gary Haynes,lharrison@lewis-nolan.com,Saint Helena,REST002,D20250825,CH3,1,202.92,Confirmada
R0286,C1813,Janice Goodman,collin30@miller.biz,Poland,REST002,D20250813,CH3,1,280.67,Confirmada
R2639,C1769,Ian Castillo,tanyagreene@hotmail.com,Mali,REST004,D20250814,CH1,1,276.84,Confirmada
R0429,C1271,Shelly Brown,qcoleman@petersen.com,Taiwan,REST001,D20250811,CH3,3,166.06,Confirmada
R1329,C1168,Jason Andrews,leeanthony@santiago-ferguson.biz,Peru,REST001,D20250823,CH3,4,399.41,Confirmada
R1949,C1031,Jessica Merritt,shaney@yahoo.com,Congo,REST001,D20250815,CH1,3,841.15,Confirmada
R0670,C1216,Bonnie Moore,prattpeter@ayers.biz,Guyana,REST001,D20250823,CH2,2,0.0,Cancelada
R0032,C1836,Theresa Phillips,clinton01@jacobs-moss.info,Turkey,REST003,D20250811,CH3,3,734.64,Confirmada
R1342,C1329,Gary Haynes,lharrison@lewis-nolan.com,Saint Helena,REST004,D20250823,CH2,5,552.47,Confirmada
R0723,C1648,Julie Nelson,whitematthew@rogers-pope.com,Uruguay,REST003,D20250824,CH1,4,1035.34,Confirmada
R0952,C1854,Sherry Reed,cjackson@munoz.com,El Salvador,REST004,D20250811,CH3,5,978.74,Confirmada
R1915,C1574,Charles Moore,kcarlson@hotmail.com,Nepal,REST001,D20250821,CH2,4,380.48,Confirmada
R2294,C1186,Kelly Woods,brandy96@brewer.com,Georgia,REST001,D20250826,CH1,2,136.49,Confirmada
R0215,C1688,Barbara Villarreal,beckysimpson@jennings-hahn.com,Croatia,REST004,D20250818,CH2,5,1456.74,Confirmada
R0990,C1306,Laura Collins,randall98@gmail.com,Hungary,REST004,D20250820,CH1,2,147.53,Confirmada
R1165,C1371,Joseph Lawrence,smithanna@higgins-short.com,Ethiopia,REST004,D20250821,CH1,3,871.3,Confirmada
R2793,C1396,Brent Smith,paulhill@gmail.com,French Polynesia,REST004,D20250827,CH2,4,532.7,Confirmada
R2006,C1252,Theresa Williamson,jason39@barrett.com,Comoros,REST004,D20250826,CH1,3,671.82,Confirmada
R0327,C1834,William Carter,larry57@yahoo.com,Jersey,REST001,D20250813,CH2,3,488.17,Confirmada
R0561,C1666,Ryan Jenkins,briggswilliam@hotmail.com,Andorra,REST001,D20250811,CH2,4,525.58,Confirmada
R1384,C1701,Anthony Harrison,foxjennifer@gmail.com,Niue,REST001,D20250812,CH1,3,186.51,Confirmada
R1725,C1391,Nicholas Martin,marisaellis@gmail.com,Comoros,REST002,D20250819,CH2,5,893.02,Confirmada
R1087,C1394,James Rice,ronaldtaylor@yahoo.com,British Virgin Islands,REST004,D20250815,CH1,4,1119.08,Confirmada
R2684,C1559,Michael Moore,alyssa68@gmail.com,Serbia,REST004,D20250814,CH3,2,582.21,Confirmada
R0342,C1573,Tina Gonzales,tclark@walker.com,Svalbard & Jan Mayen Islands,REST003,D20250812,CH2,5,0.0,Cancelada
R1654,C1251,Bethany Barrera,micheleoliver@hotmail.com,Uganda,REST003,D20250817,CH3,4,0.0,No Show
R0148,C1178,Mario Beck,mheath@yahoo.com,Saint Martin,REST004,D20250817,CH3,3,339.57,Confirmada
R2340,C1988,Shannon Sparks,michaellawson@hotmail.com,Kenya,REST004,D20250820,CH2,5,680.67,Confirmada
R2413,C1755,Barbara Weaver,nguyenbrenda@moore.com,Mali,REST002,D20250820,CH2,2,560.8,Confirmada
R1108,C1787,Nathan Aguirre,tweaver@richards.com,Oman,REST001,D20250817,CH3,5,0.0,Cancelada
R0849,C1969,Travis Burns,gbrock@hotmail.com,Nigeria,REST003,D20250814,CH2,5,1353.09,Confirmada
R0967,C1530,Anthony Schultz,justin95@hotmail.com,Bhutan,REST001,D20250823,CH3,3,250.66,Confirmada
R1073,C1518,Melinda Cain,vmoore@yahoo.com,Vietnam,REST003,D20250822,CH3,5,586.95,Confirmada
R2465,C1684,Joseph Merritt,phillipsrobert@hotmail.com,New Caledonia,REST002,D20250824,CH1,4,821.18,Confirmada
R1906,C1985,Samantha Coleman,shafferjesse@moore.com,Slovakia (Slovak Republic),REST001,D20250827,CH1,4,1157.83,Confirmada
R0156,C1827,Tracy Hicks DDS,sharon27@huber.com,Antarctica (the territory South of 60 deg S),REST004,D20250820,CH2,2,50.14,Confirmada
R0666,C1922,Kimberly Montes,cody67@gmail.com,Kiribati,REST002,D20250813,CH1,4,391.87,Confirmada
R0662,C1681,Lisa Rodriguez,james74@armstrong.com,Spain,REST002,D20250822,CH1,5,319.07,Confirmada
R1003,C1176,Jennifer Hamilton,maldonadodiana@gmail.com,Suriname,REST001,D20250820,CH2,4,532.75,Confirmada
R2342,C1869,John Flores,paynemelanie@gmail.com,Turkey,REST003,D20250813,CH3,2,0.0,Cancelada
R2517,C1185,Joseph Flowers,anthonylewis@yahoo.com,Bulgaria,REST004,D20250815,CH1,5,0.0,Cancelada
R0177,C1706,Andrea Vasquez,nicolebutler@hughes.net,Bermuda,REST001,D20250821,CH3,2,0.0,Cancelada
R2655,C1910,David Vasquez,robinberg@yahoo.com,Chad,REST004,D20250812,CH2,2,0.0,Cancelada
R1880,C1467,James Floyd,stevenmcmahon@gmail.com,Norway,REST002,D20250819,CH2,2,399.82,Confirmada
R1525,C1017,Mr. Lance Lowe,patricia51@gmail.com,Brunei Darussalam,REST001,D20250815,CH2,5,1445.94,Confirmada
R2818,C1718,Jason Johnson,brian06@hotmail.com,Mayotte,REST003,D20250823,CH3,1,157.83,Confirmada
R1204,C1859,Tony Glenn,stephanie93@collins-ward.com,Tuvalu,REST004,D20250812,CH2,2,153.17,Confirmada
R0025,C1627,Richard Anderson,alexandria29@hotmail.com,Mauritius,REST002,D20250822,CH1,1,139.59,Confirmada
R2811,C1602,Lindsey Salas,rogersmary@hotmail.com,Israel,REST001,D20250827,CH1,3,652.06,Confirmada
R2810,C1879,Mark Patterson,gbrown@yahoo.com,Solomon Islands,REST003,D20250819,CH3,2,80.82,Confirmada
R2078,C1609,Amanda Martin,taylorwilliam@white.com,Pakistan,REST004,D20250817,CH2,2,297.52,Confirmada
R2300,C1823,Gilbert Kerr,aconley@yahoo.com,Antarctica (the territory South of 60 deg S),REST003,D20250810,CH3,2,372.87,Confirmada
R0876,C1527,Kathleen Miller,jessecruz@yahoo.com,Mauritius,REST001,D20250825,CH2,4,0.0,No Show
R2900,C1427,Randy Duffy,anthonyhale@robles.com,Croatia,REST004,D20250824,CH3,1,167.5,Confirmada
R0939,C1285,Aaron Brown,david14@gmail.com,Palestinian Territory,REST003,D20250820,CH3,1,136.87,Confirmada
R2698,C1559,Michael Moore,alyssa68@gmail.com,Serbia,REST004,D20250822,CH2,1,0.0,Cancelada
R1553,C1603,Sara Martinez,uwilliams@hotmail.com,Gambia,REST003,D20250824,CH1,1,0.0,Cancelada
R0347,C1307,Lisa Compton,pattersonjohn@hines-castillo.com,Dominican Republic,REST001,D20250813,CH3,1,147.23,Confirmada
R2508,C1946,Andrea Bailey,mcdowellchristine@morris.info,Brazil,REST002,D20250814,CH1,2,124.41,Confirmada
R2972,C1929,Bonnie Ramos,justinalvarado@joseph-york.com,Canada,REST001,D20250826,CH2,3,0.0,Cancelada
R2038,C1461,Mary Abbott,amanda38@hotmail.com,Haiti,REST001,D20250813,CH2,2,0.0,Cancelada
R1927,C1648,Julie Nelson,whitematthew@rogers-pope.com,Uruguay,REST004,D20250822,CH1,3,60.95,Confirmada
R0386,C1197,Denise Moss,lori67@gmail.com,Tajikistan,REST003,D20250813,CH1,4,274.3,Confirmada
R1830,C1262,Jaime Cannon,bryan04@yahoo.com,Vietnam,REST004,D20250820,CH1,2,533.17,Confirmada
R2162,C1483,Michele Drake,ifarmer@patterson.com,Denmark,REST002,D20250818,CH1,3,773.34,Confirmada
R2509,C1850,Preston Flowers,jessica23@yahoo.com,Guam,REST001,D20250821,CH1,5,487.27,Confirmada
R2197,C1243,Mr. Michael West,john97@gmail.com,Netherlands Antilles,REST001,D20250820,CH3,4,1133.25,Confirmada
R0244,C1198,Robert Baker,kimberlyadams@foley.com,Northern Mariana Islands,REST001,D20250812,CH1,3,0.0,Cancelada
R2087,C1184,Patrick Carter,denisebaxter@gmail.com,Sao Tome and Principe,REST001,D20250813,CH1,3,0.0,Cancelada
R1827,C1276,John Hunter,gturner@lara.com,United Kingdom,REST002,D20250825,CH1,5,853.66,Confirmada
R0937,C1695,Steven Reid,scottscott@schwartz-phillips.org,Tuvalu,REST001,D20250815,CH3,4,0.0,No Show
R1690,C1494,Michael Palmer,amandahall@stewart.com,Western Sahara,REST001,D20250819,CH1,1,132.76,Confirmada
R2581,C1217,Mr. Jason Mitchell,gardnerrobert@edwards-shaw.info,Antigua and Barbuda,REST003,D20250817,CH2,4,828.45,Confirmada
R0313,C1636,Michelle Walker,joseph38@woods.com,Finland,REST004,D20250816,CH3,5,719.8,Confirmada
R1460,C1183,Dawn Atkins,rowetonya@mathis-lucas.org,Equatorial Guinea,REST003,D20250827,CH1,4,823.38,Confirmada
R2926,C1416,Alexander Frazier,anne81@mcclure.com,Paraguay,REST001,D20250817,CH1,2,453.5,Confirmada
R2108,C1648,Julie Nelson,whitematthew@rogers-pope.com,Uruguay,REST001,D20250825,CH3,1,197.52,Confirmada
R1333,C1943,Megan Webb,alexander96@hotmail.com,Solomon Islands,REST003,D20250810,CH1,2,0.0,Cancelada
R0969,C1176,Jennifer Hamilton,maldonadodiana@gmail.com,Suriname,REST001,D20250812,CH2,3,700.23,Confirmada
R1455,C1606,Dr. Leslie Peters,ericafowler@gmail.com,Iceland,REST003,D20250821,CH2,3,115.1,Confirmada
